Comments,Company,Date,GeneralScore,LMScore
b'How high you think $wmt could hit?',$WMT,11/25/2018,0,0
b'Its to self again - hold all my positions in $amd $wmt until a huge win this week',$WMT,11/25/2018,0,0.25
b'$100 is very achievable tomorrow. Gap up to open $98-99 then hits $101. Macro must be in green',$WMT,11/25/2018,0.25,0.125
b'Strong https://twitter.com/CNET/status/1066629127032180736 ...',$WMT,11/25/2018,0,0.5
b'$ADBE ... best in class names?!',$WMT,11/25/2018,0.25,0.25
b'*eye',$WMT,11/25/2018,0,0
b'Thats a shitty price. Is his window so small he was a price taker? Many days even this quarter >100.',$WMT,11/25/2018,0,0
b'#winning',$WMT,11/25/2018,0,1
b'Timber',$WMT,11/25/2018,0,0
b'Warren Buffet became rich picking value stock.',$WMT,11/25/2018,0.142857143,0
b'MCK too..',$WMT,11/25/2018,0,0
b'5G is a growth monster for CSCO.',$WMT,11/25/2018,-0.333333333,0
"b'Ron, that list of PEs are all wet. Example, CSCOs PE is 18, TTM... not 170'",$WMT,11/25/2018,0,0
b'$twtr is safe bet. Real product and real user base. One of its kind.',$WMT,11/25/2018,0.5,0
b'Nope. They cant make money no matter what ',$WMT,11/25/2018,0,0
"b'Actually they make money, but overheads like executive salaries are too high. Insiders eating away the company. Cut executive salaries, see the profits.'",$WMT,11/25/2018,0,0
b'No man. That money is peanuts bro. Dont see real growth here!',$WMT,11/25/2018,0.222222222,0
b'People were saying same thing about $FB. It is taking much longer for $TWTR unfortunately.',$WMT,11/25/2018,-0.125,-0.125
"b'$TWTR has becomed profitable in the last 4 quarters and that trend is here to stay and grow. They are getting more $$ out of ""less users"" and they will be back to user grow in 2019'",$WMT,11/26/2018,0.133333333,0
"b'Non-technically, they have more users '",$WMT,11/27/2018,0,0
b'I would agree',$WMT,11/26/2018,0,0
b'Gap below is air pocket to. $87',$WMT,11/25/2018,0,0
"b'""Anybody with some money should invest now""'",$WMT,11/25/2018,0,0
"b'During Thanksgiving and Black Friday, traffic to U.S. stores fell between 5% and 9% from a year earlier and purchases continued to shift online https://www.wsj.com/articles/store-traffic-falls-again-on-black-friday-but-not-all-news-is-bad-1543165988 ... via @WSJ'",$WMT,11/25/2018,0.0625,0
"b'Hope $WMT hits 100, Black Friday numbers look great'",$WMT,11/25/2018,0.125,0.125
b'@Walmart TERRIBLE ONLINE SHOPPING EXPERIENCE. THEY CANCELLED MY ORDER TWICE AND THE SECOND TIME I USED PAYPAL. NO WONDER AMAZON IS KILLING EVERYBODY AND WALMART. NEVER SUCH AN EXPERIENCE WITH AMAZON. $WMT $AMZN',$WMT,11/24/2018,0.045454545,-0.045454545
"b'Hello. Can you please DM us with more details including your order number, email associated with the account, and your contact information? Thank you.https://twitter.com/messages/compose?recipient_id=846708486570479622 ...'",$WMT,11/24/2018,0.428571429,0.142857143
b'Shopping with Ghost Dad \n\n$TGT\n\n(From the Tumblr vaults 2013)http://jeffmacke1.tumblr.com/post/69023185550/jeffmacke1-my-dad-was-the-king-of-target-he ...',$WMT,11/24/2018,0,0
b'Constant brute force attacks on my Amazon account since this happened. Had to have my account locked until they figure out how to protect my sensitive info.',$WMT,11/24/2018,0.071428571,-0.071428571
b'$WBA TRAYING TO BREAK THE BIG WALL NEED TO CLOSE ABOVE 83.20 TARGET 86 SECOND 90pic.twitter.com/GTAExgZvMC',$WBA,11/28/2018,-0.2,-0.2
"b'Pessina says we\'re misinterpreting what he said about wanting to acquire an insurer  ""I was just saying this deal makes more sense for me when our multiple was higher"" ~ 4 years ago #ForbesHealth context:https://www.bloomberg.com/news/articles/2018-10-16/walgreens-ceo-says-pharmacy-chain-will-survive-amazon-threat ...'",$WBA,11/28/2018,0.111111111,-0.055555556
"b""Talking about the Humana partnership for primary care clinics, Pessina says they're planning to expand but emphasizes that it doesn't have to go as far as a full integration, acquisition, or exchange of stake  comes after last week's report: https://www.businessinsider.com/walgreens-humana-may-takes-stakes-partnership-2018-11 ... #ForbesHealth""",$WBA,11/28/2018,0.2,0.04
"b'Walgreens Boots Alliance is working to simplify the delivery of prescription drugs, offer better customer service and lower costs for consumers. \n\n- Stefano Pessina of $WBA tells our @moiraforbes at our @Forbes #ForbesHealth Summit in #nyc.pic.twitter.com/pUgldQ5VVO'",$WBA,11/28/2018,0.041666667,0.041666667
b'Its really important to have a physical presence on the ground because I dont believe people tomorrow will be happy to stay at home and lead a virtual life without any contact.\n\nStefano Pessina of $WBA tells our  @moiraforbes at our #ForbesHealth Summit.',$WBA,11/28/2018,0.16,0.038461538
"b'On his vision for Walgreens Boots Alliance: ""We try to rationalize the system, simplify the delivery of drugs. We are trying to improve the service to the customer and lower the cost."" #ForbesHealth'",$WBA,11/28/2018,-0.166666667,0
b'Pessina says $WBA is considering expanding its clinic experiments #ForbesHealth',$WBA,11/28/2018,0.25,0
"b'""While I am a great believer that in the future technology will be more and more important and all companies have to digitalize, I also believe it\'s really important to also have a physical presence. I don\'t think people will be content to have no human contact."" #ForbesHealth'",$WBA,11/28/2018,0.375,-0.086956522
"b'Many customers prefer to order online but pick up in store, Pessina says #ForbesHealth'",$WBA,11/28/2018,0,0
"b'""It\'s clear we will see the convergence of offline and online in the future."" #ForbesHealth'",$WBA,11/28/2018,0.111111111,-0.125
"b'Sooner or later, a platform with substantial access to healthcare data will arrive, Pessina says, but it will take time #ForbesHealth'",$WBA,11/28/2018,0.266666667,-0.133333333
b'Her blue shoes and dress are gorgeous!',$WBA,11/28/2018,0.2,0
b'A few funds closing. Sounds like value investing is back.https://twitter.com/hedgebrief/status/1067882290959851523 ...',$WBA,11/28/2018,0.428571429,-0.142857143
"b'I still believe in being close to the customer on the ground, Stefano Pessina of $WBA tells our @moiraforbes at our @Forbes #ForbesHealth Summit.pic.twitter.com/QSqAdQXvXK'",$WBA,11/28/2018,0,-0.076923077
b'The human being is a social animal and needs human contact every day. ... We can bring medicines to home....but we see that (only) 20 percent of people are using these apps but 80 percent are not.\n\n- Stefano Pessina of $WBA tells our @moiraforbes at our #ForbesHealth Summit.',$WBA,11/28/2018,0.148148148,0
b'.@moiraforbes sits down with Stefano Pessina of $WBA #ForbesHealthpic.twitter.com/omf59KM00u',$WBA,11/28/2018,0,0
b'$WBA IT BROKE THE BIG WALL AND NOW ITS MAKING A NEW HIGH . TARGET IS THE SAME 86 SECOND 90pic.twitter.com/rTxDkcKF43',$WBA,11/28/2018,-0.090909091,0
"b""'The outperformance for defensives as just getting started, because FAANG underperformance is also in its early innings.' https://www.marketwatch.com/story/why-the-bloodletting-from-faang-stocks-is-just-getting-started-canaccord-2018-11-28 ...pic.twitter.com/aYnIHGpf3U""",$WBA,11/28/2018,0,-0.090909091
b'$WBA still going. I think this hits ~$75 before taking a break.pic.twitter.com/1HbT7kHciR',$WBA,11/27/2018,0,0
b'$WBA update since that falling wedge. Looks set up again with that daily breakout. Monthly looks nice as well.pic.twitter.com/55FZxEjvfq',$WBA,11/27/2018,0,0
b'Thanks for the chart. I played $WBA in September after you posted and it worked like a charm!',$WBA,11/27/2018,0.333333333,0
b'Wow. ',$WBA,11/27/2018,0,0
b'is it making cup and handle pattern?',$WBA,11/27/2018,0,0
b'some might see it that way',$WBA,11/28/2018,0,0
"b""Speaking of breakouts.. I would love to get your opinion on what I missed / what happened on the $VCEL breakout. I'm thanking my lucky stars I didn't have a position, but normally any other day I would have. Would your advice just be to set tight stops, or what?pic.twitter.com/JAw2cUmhcK""",$WBA,11/27/2018,0.136363636,-0.045454545
"b'Not the best one to answer your question. 1. I rarely trade individual biotech companies and 2. I am not a breakout trader.  No advice, sorry.  The oscillators were very elevated prior to b/o means had lot less chance of success'",$WBA,11/28/2018,0.045454545,0.047619048
"b""It's all good man, thanks for the reply. I'm pretty sure youre right , the combination of overextended oscillators and maybe just too low of volume for the breakout were the only clues. Stop losses could've prevented any tragedy too.""",$WBA,11/28/2018,0.086956522,-0.136363636
b'http://blueequity.io/r/4810/CVS-Health-and-Aetna-receive-the-final-regulatory-approval ...',$WBA,11/26/2018,0,0
b'Walgreens is laser focused on cutting SG&A.  $rad not so much...',$WBA,11/24/2018,-0.142857143,-0.142857143
b'Is it because they have no intentions of creating a profitable model? Do you think we will see improvement in the upcoming er?',$WBA,11/24/2018,0.4,0
b'Yes I think there will be improvement but it could/should be much better.',$WBA,11/24/2018,0.428571429,0.142857143
b'I agree. Do you think they will release their intentions concerning the wba generic purchasing option before then?',$WBA,11/24/2018,0.1,-0.3
"b'I have no idea.  Given the potential materiality to McKesson, I would expect McKesson to have to make an announcement if the Contract was officially non-renewed.'",$WBA,11/24/2018,0,-0.166666667
b'They have til March. Just wishful thinking theyd put out some information that helps the share price before that. Im itching to dip more than a toe in crypto and need to sell some damn RAD stock to do that!',$WBA,11/24/2018,0.047619048,0.052631579
b'Enhorabuena! Que significa el numero de la izquierda?',$MMM,11/28/2018,0,0
b'Gracias! El dia del mes en que lo paga. Y ya aprovechamos para decir que la cantidad es bruta. Es que no nos cabia todo en el tweet ',$MMM,11/28/2018,0,0
"b'Para nosotros el mejor habra sido julio, o por ahi andaran. Pero diciembre es muy bueno tambien! Imaginate cuando todos sean asi. '",$MMM,11/29/2018,0.052631579,0
b'http://blueequity.io/r/4848 ',$MMM,11/28/2018,0,0
b'Abbot Labs is a great company.',$MMM,11/25/2018,0.5,0.25
b'Now I get see this  #TwitterAds #AdTargetingpic.twitter.com/WTJga8I1SH',$MMM,11/26/2018,-0.2,0
b'It should focus on how much losing Horvat has had to endure in his pro career.',$MMM,11/24/2018,0,-0.142857143
"b'The poor guy, wiping his tears with thousand dollar bills'",$MMM,11/24/2018,-0.25,-0.142857143
"b""$BABA's levels to watch above are 155.50 & 157.40 ... above that and """,$AXP,11/26/2018,0,0
b'I saw the 155 and decided not to purchase until holds above.',$AXP,11/26/2018,0,0
b'Smart man!!',$AXP,11/26/2018,0.5,0
b'Also put on your radar... $AXP really strong today and held up very well against overall market weakness... \n\nHopefully enough time has taken place that this wont be wash sale for me pic.twitter.com/ON98Q4UY3a',$AXP,11/26/2018,0.047619048,0
"b'Fingers crossed. Whats your buy target, $110?'",$AXP,11/26/2018,0,0
b'$AXP $110.10 ',$AXP,11/27/2018,0,0
b'Aaaaand now back below',$AXP,11/27/2018,0.333333333,0
"b"":) that's why I said first it needs 110.10, then 110.38 and hold above... the HOD was 110.36 lol... ahh, the importance of technical levels.""",$AXP,11/27/2018,0,0
"b'Hold above meaning close above, correct?'",$AXP,11/27/2018,0,-0.5
"b""I'm discussing their Platinum consumer card.\nIf you're rich enough to make use of the perks after paying the $550 fee you could THEORETICALLY derive some real value, but it's probably still a bad financial decision.""",$AXP,11/29/2018,0.227272727,-0.047619048
b'Their points are generally worth a penny and usually less. In order to actually use most of their benefits at hotels the cardholder needs to book directly through the hotel and likely pay the rack rate.',$AXP,11/29/2018,0.19047619,0.05
"b'As a reward, the cardholder gets points through the hotel chain which are again of modest value and perks of modest value. Did I mention that you pay the rack rate or nearly the rack rate for this privilege?'",$AXP,11/29/2018,0.25,0.052631579
b'The selling point seems to be signaling to service workers and onlookers that the cardholder has the rich person card that is accepted in fewer US locations than Visa and Mastercard.',$AXP,11/29/2018,0,0
"b'Lest any of this sound too harsh, $AXP seems to be aware of the situation because they now offer a card that has no fee and gives 1.5% cash back. The ad on their website shows a group of smiling millennials.'",$AXP,11/29/2018,0.210526316,-0.052631579
"b""Their profits have been a feat to behold over decades. The truth is that they're closer to a fashion company than a finance company.""",$AXP,11/29/2018,0.333333333,0.090909091
b'the centurion lounges are great',$AXP,11/29/2018,0.25,0.333333333
"b""I'm not saying they give you nothing I'm saying the perks are not worth the cost.""",$AXP,11/29/2018,0.125,-0.142857143
"b'airline upgrade credit, Uber credits, purchase protection, WiFi, hotel credits, & roadside assistance easily worth > $550.'",$AXP,11/29/2018,0.5,0.071428571
b'Travel conservatively once a month and two drinks before each flight at centurion lounges another ~$600.',$AXP,11/29/2018,0.111111111,0
"b'each centurion lounge drink = $15 minimum. So thats $30 in cirrhosis a month, or about $360 a year. Cheaper than therapy, am I right!'",$AXP,11/29/2018,0.083333333,0
b'Have to fly home too bud. Double that.',$AXP,11/29/2018,-0.2,0
b'These are all just 90% gross margin impulse items that they comp you. The slightest bit of effort gives you a much cheaper price when paying cash.',$AXP,11/29/2018,0,0
"b'Related, how many timeshares do you guys own? I hear paying retail for hotels is strictly for suckers too.'",$AXP,11/29/2018,-0.1,0
"b""didn't the stock already trade down reflecting this, sometime last year?""",$AXP,11/29/2018,0,0
"b""I'm just giving my take on it because I'm looking at the sector. I don't think it is compelling as a long or short.""",$AXP,11/29/2018,0,0
"b'Shorted this successfully after they lost Costco. Core biz is meh, margins on reward cards are worsening, comp is fierce, no moat.\n\nChina hype aside, chunk of their growth now comes from high risk loans (if I recall to both consumer & small biz.) IMHO a top short when cycle turns'",$AXP,11/29/2018,-0.09375,-0.03030303
"b""True (Gold card > 20 yrs). Cust service has also gone. They call more freq to ask about ? charges that \nA. they can't adequately describe  + \nB. they warn you will result in reissuance of card if not authorized. THAT'S your ONLY solution? You can't just NOT ACCEPT the charge?""",$AXP,11/29/2018,0.185185185,-0.037037037
b'I have the Chase Sapphire Reserve and feel like its been worth the $450 a year. Seems like most upper income millennial types I know jumped on the Chase Visa bandwagon.',$AXP,11/29/2018,0.111111111,-0.055555556
b'Your points are worth more.',$AXP,11/29/2018,0,0
b'Yeah and very easy to redeem. The $300 a year travel credit is even auto deducted from your bill if the transaction is flagged as travel.',$AXP,11/29/2018,0.384615385,0.076923077
"b""Funny because I've had that blue cash card since 2010 or so and almost exclusively use it. Last place I remember having an issue was a parking garage, and Costco of course only does visa now. Agreed on their platinum cards being ridiculous""",$AXP,11/29/2018,-0.043478261,0
"b'Ahhh.... now I get it... $AXP cut by Buckingham \n\n""American Express Cut to Neutral From Buy by Buckingham""'",$AXP,11/29/2018,-0.25,-0.166666667
b'I havent touched a thing in this market except for $gld.',$AXP,11/29/2018,-0.166666667,0.166666667
b'Smart man!! I saw tons of people get suckered in yesterday...',$AXP,11/29/2018,-0.125,0
